algorithm,seed,timestep,episode_return_mean
MADDPG,4,3536000,-12305.485246707633
MADDPG,4,3541000,-12031.046827577456
MADDPG,4,3546000,-12136.31999033555
MADDPG,4,3551000,-12070.666235000946
MADDPG,4,3556000,-11835.456430777042
MADDPG,4,3561000,-12312.990991996308
MADDPG,4,3566000,-12137.028394624122
MADDPG,4,3571000,-12135.547982970298
MADDPG,4,3576000,-12143.428622283604
MADDPG,4,3581000,-12335.463049765283
MADDPG,4,3586000,-12116.331207658795
MADDPG,4,3591000,-12092.895685269676
MADDPG,4,3596000,-11998.199262510994
MADDPG,4,3601000,-12419.626156903269
MADDPG,4,3606000,-12210.33880390355
MADDPG,4,3611000,-12161.293882137206
MADDPG,4,3616000,-12311.647086122965
MADDPG,4,3621000,-12145.0010001349
MADDPG,4,3626000,-12148.59621442502
MADDPG,4,3631000,-12205.571129601649
MADDPG,4,3636000,-12091.153594672249
MADDPG,4,3641000,-12361.834554825547
MADDPG,4,3646000,-12202.105172973364
MADDPG,4,3651000,-11998.70448543463
MADDPG,4,3656000,-11859.473539558732
MADDPG,4,3661000,-12081.2785362934
MADDPG,4,3666000,-12273.165258825917
MADDPG,4,3671000,-12190.150557482451
MADDPG,4,3676000,-12102.568556397786
MADDPG,4,3681000,-11979.848995583096
MADDPG,4,3686000,-12241.835146162524
MADDPG,4,3691000,-12436.49080527373
MADDPG,4,3696000,-12181.37476332836
MADDPG,4,3701000,-12120.395622027232
MADDPG,4,3706000,-12260.238328040963
MADDPG,4,3711000,-12424.274792969396
MADDPG,4,3716000,-12146.9431740189
MADDPG,4,3721000,-12145.33524498434
MADDPG,4,3726000,-12043.235573782926
MADDPG,4,3731000,-12052.108222410954
MADDPG,4,3736000,-12495.44207687613
MADDPG,4,3741000,-12295.35073338703
MADDPG,4,3746000,-12537.654283302829
MADDPG,4,3751000,-12226.306003873262
MADDPG,4,3756000,-12654.937331514477
MADDPG,4,3761000,-12392.974908467731
MADDPG,4,3766000,-12341.201765961836
MADDPG,4,3771000,-12339.154029164754
MADDPG,4,3776000,-11830.091936922898
MADDPG,4,3781000,-12119.39910772043
MADDPG,4,3786000,-12184.032402654422
MADDPG,4,3791000,-12164.919228488428
MADDPG,4,3796000,-12103.017532296417
MADDPG,4,3801000,-12076.099284799328
MADDPG,4,3806000,-11943.344228429452
MADDPG,4,3811000,-12258.211376540366
MADDPG,4,3816000,-12457.108607574251
MADDPG,4,3821000,-12284.799487641858
MADDPG,4,3826000,-12145.506414465268
MADDPG,4,3831000,-12615.461028035865
MADDPG,4,3836000,-12151.870934747334
MADDPG,4,3841000,-12295.71025441871
MADDPG,4,3846000,-12535.77594602741
MADDPG,4,3851000,-12152.796479885214
MADDPG,4,3856000,-12218.243756754864
MADDPG,4,3861000,-12096.056909078672
MADDPG,4,3866000,-12167.566246324148
MADDPG,4,3871000,-12032.474003171848
MADDPG,4,3876000,-12127.889476574484
MADDPG,4,3881000,-12263.623105827412
MADDPG,4,3886000,-12130.507147435492
MADDPG,4,3891000,-12611.628458537847
MADDPG,4,3896000,-11880.80692531556
MADDPG,4,3901000,-12258.024187262405
MADDPG,4,3906000,-12048.330351316965
MADDPG,4,3911000,-12361.47074561842
MADDPG,4,3916000,-12455.387523280266
MADDPG,4,3921000,-12116.040901686323
MADDPG,4,3926000,-12227.33314600798
MADDPG,4,3931000,-12294.8001571423
MADDPG,4,3936000,-12354.246181650004
MADDPG,4,3941000,-12408.154622365237
MADDPG,4,3946000,-12256.127950181804
MADDPG,4,3951000,-12093.142714660946
MADDPG,4,3956000,-12226.003515895009
MADDPG,4,3961000,-12301.696556566752
MADDPG,4,3966000,-12146.834423452285
MADDPG,4,3971000,-12201.647316398388
MADDPG,4,3976000,-12251.50162439007
MADDPG,4,3981000,-11898.572137227222
MADDPG,4,3986000,-12163.38730075111
MADDPG,4,3991000,-12321.345851457058
MADDPG,4,3996000,-12104.498101061272
MADDPG,4,4001000,-12338.336119690415
MADDPG,4,4006000,-12139.462942243064
MADDPG,4,4011000,-12169.88560498479
MADDPG,4,4016000,-12373.031018427411
MADDPG,4,4021000,-12152.227439409146
MADDPG,4,4026000,-12130.460183718593
MADDPG,4,4031000,-12061.061491893232
MADDPG,4,4036000,-12169.032272576487
MADDPG,4,4041000,-12150.334403342154
MADDPG,4,4046000,-12294.108822930812
MADDPG,4,4051000,-12299.621234871393
MADDPG,4,4056000,-12304.450383211264
MADDPG,4,4061000,-11312.616410574346
MADDPG,4,4066000,-11414.888807536316
MADDPG,4,4071000,-11285.51976285824
MADDPG,4,4076000,-11237.302303787616
MADDPG,4,4081000,-11709.771524395732
MADDPG,4,4086000,-11039.050798101058
MADDPG,4,4091000,-11205.900335516631
MADDPG,4,4096000,-11549.635850620389
MADDPG,4,4101000,-11101.996491676451
MADDPG,4,4106000,-11294.59481825376
MADDPG,4,4111000,-11173.43768729304
MADDPG,4,4116000,-11166.820701901806
MADDPG,4,4121000,-11513.53114753303
MADDPG,4,4126000,-11222.732081655016
MADDPG,4,4131000,-11413.17254340076
MADDPG,4,4136000,-11169.37894536992
MADDPG,4,4141000,-11152.587819685466
MADDPG,4,4146000,-11575.742886508262
MADDPG,4,4151000,-11595.969404644677
MADDPG,4,4156000,-11320.950251749367
MADDPG,4,4161000,-11066.014406800074
MADDPG,4,4166000,-11313.931644757537
MADDPG,4,4171000,-10906.150393424536
MADDPG,4,4176000,-11352.385114668486
MADDPG,4,4181000,-11075.09022971051
MADDPG,4,4186000,-11695.244140328468
MADDPG,4,4191000,-11191.837495933658
MADDPG,4,4196000,-11151.67480888254
MADDPG,4,4201000,-11124.125441698763
MADDPG,4,4206000,-11022.674883054226
MADDPG,4,4211000,-11398.788445351714
MADDPG,4,4216000,-11430.75733690514
MADDPG,4,4221000,-11200.257355125515
MADDPG,4,4226000,-11314.209056369653
MADDPG,4,4231000,-11110.731088120472
MADDPG,4,4236000,-11091.59424847825
MADDPG,4,4241000,-11260.49464670932
MADDPG,4,4246000,-11246.072359849604
MADDPG,4,4251000,-11063.74151032486
MADDPG,4,4256000,-11052.525622182337
MADDPG,4,4261000,-11064.21317563899
MADDPG,4,4266000,-11171.489244048284
MADDPG,4,4271000,-10828.081899091976
MADDPG,4,4276000,-11276.669153976753
MADDPG,4,4281000,-11286.572683134138
MADDPG,4,4286000,-11178.652916262115
MADDPG,4,4291000,-11299.713291481396
MADDPG,4,4296000,-11180.790485982196
MADDPG,4,4301000,-11111.941981928558
MADDPG,4,4306000,-11175.464579227944
MADDPG,4,4311000,-11159.548605995184
MADDPG,4,4316000,-11139.229045780989
MADDPG,4,4321000,-11103.047199377594
MADDPG,4,4326000,-11244.032905387863
MADDPG,4,4331000,-11310.178385535852
MADDPG,4,4336000,-11145.83276063639
MADDPG,4,4341000,-11167.96587828754
MADDPG,4,4346000,-10995.750905321343
MADDPG,4,4351000,-10936.021508804824
MADDPG,4,4356000,-11106.797657529032
MADDPG,4,4361000,-11325.182157807414
MADDPG,4,4366000,-11356.321721475151
MADDPG,4,4371000,-10920.06893411088
MADDPG,4,4376000,-11382.06184429315
MADDPG,4,4381000,-11163.66553289731
MADDPG,4,4386000,-11350.658026913758
MADDPG,4,4391000,-11154.21771743271
MADDPG,4,4396000,-11294.621557640368
MADDPG,4,4401000,-11479.677675187408
MADDPG,4,4406000,-11183.506330402435
MADDPG,4,4411000,-11156.195810276133
MADDPG,4,4416000,-11299.428572105851
MADDPG,4,4421000,-11242.168240979296
MADDPG,4,4426000,-11188.56226863712
MADDPG,4,4431000,-11199.314037283011
MADDPG,4,4436000,-11140.751290045906
MADDPG,4,4441000,-10869.305897505912
MADDPG,4,4446000,-11534.083390654743
MADDPG,4,4451000,-11432.840648622983
MADDPG,4,4456000,-11566.35969927173
MADDPG,4,4461000,-11495.431014792348
MADDPG,4,4466000,-11411.759088765326
MADDPG,4,4471000,-11314.453664995735
MADDPG,4,4476000,-11285.167430895784
MADDPG,4,4481000,-11267.748053208636
MADDPG,4,4486000,-11372.673162744268
MADDPG,4,4491000,-11440.372206685184
MADDPG,4,4496000,-11346.70453524306
MADDPG,4,4501000,-10912.572034957262
MADDPG,4,4506000,-11506.585227310885
MADDPG,4,4511000,-11377.085906634666
MADDPG,4,4516000,-11329.719569099583
MADDPG,4,4521000,-11124.886458406838
MADDPG,4,4526000,-11389.971792482744
MADDPG,4,4531000,-11298.983102882336
MADDPG,4,4536000,-11129.346887350854
MADDPG,4,4541000,-11169.644094261985
MADDPG,4,4546000,-11309.75460593371
MADDPG,4,4551000,-11192.78686665836
MADDPG,4,4556000,-11036.4660485618
MADDPG,4,4561000,-11056.927288640907
MADDPG,4,4566000,-11288.52411063292
MADDPG,4,4571000,-11299.906998152952
MADDPG,4,4576000,-11127.546887786106
MADDPG,4,4581000,-11416.972453051214
MADDPG,4,4586000,-11401.110717510785
MADDPG,4,4591000,-11160.787537602451
MADDPG,4,4596000,-10940.233780121218
MADDPG,4,4601000,-11411.803721639444
MADDPG,4,4606000,-10968.175263054662
MADDPG,4,4611000,-11094.941657047346
MADDPG,4,4616000,-11302.403050343244
MADDPG,4,4621000,-11392.52642912887
MADDPG,4,4626000,-10948.66293381213
MADDPG,4,4631000,-11075.471223515277
MADDPG,4,4636000,-11168.381057632712
MADDPG,4,4641000,-11288.141858713056
MADDPG,4,4646000,-11507.864153456718
MADDPG,4,4651000,-11007.08504884865
MADDPG,4,4656000,-11303.707294311744
MADDPG,4,4661000,-11458.72017467949
MADDPG,4,4666000,-11194.18065922576
MADDPG,4,4671000,-11053.150732824584
MADDPG,4,4676000,-11000.962261244318
MADDPG,4,4681000,-11172.705602765638
MADDPG,4,4686000,-11301.65761107559
MADDPG,4,4691000,-11476.952282201764
MADDPG,4,4696000,-10961.534490153786
MADDPG,4,4701000,-11252.59248315574
MADDPG,4,4706000,-11124.438783018935
MADDPG,4,4711000,-10826.105224585026
MADDPG,4,4716000,-11144.356751137551
MADDPG,4,4721000,-11549.35580584962
MADDPG,4,4726000,-11149.088944764748
MADDPG,4,4731000,-11346.35395319602
MADDPG,4,4736000,-11389.578280649675
MADDPG,4,4741000,-11407.692931061183
MADDPG,4,4746000,-11115.15218474601
MADDPG,4,4751000,-11199.829642283668
MADDPG,4,4756000,-11327.270610140027
MADDPG,4,4761000,-11346.595595564731
MADDPG,4,4766000,-11219.090934090596
MADDPG,4,4771000,-11276.850017211187
MADDPG,4,4776000,-11271.560200060134
MADDPG,4,4781000,-11064.394424938857
MADDPG,4,4786000,-11271.32482527186
MADDPG,4,4791000,-11410.01866800652
MADDPG,4,4796000,-11113.948657195138
MADDPG,4,4801000,-11432.684897297242
MADDPG,4,4806000,-11299.269606947715
MADDPG,4,4811000,-11046.633226173844
MADDPG,4,4816000,-10979.211285344512
MADDPG,4,4821000,-11292.657833228544
MADDPG,4,4826000,-11151.93819589908
MADDPG,4,4831000,-11124.306024134894
MADDPG,4,4836000,-11310.418971239204
MADDPG,4,4841000,-11355.40450157587
MADDPG,4,4846000,-11201.73501512503
MADDPG,4,4851000,-11279.923593365387
MADDPG,4,4856000,-11222.017392913824
MADDPG,4,4861000,-11299.873739193776
MADDPG,4,4866000,-11192.80091986805
MADDPG,4,4871000,-11240.31986296854
MADDPG,4,4876000,-11189.343231367517
MADDPG,4,4881000,-11208.472289841278
MADDPG,4,4886000,-11352.074664612415
MADDPG,4,4891000,-11148.185955756424
MADDPG,4,4896000,-11262.591803589945
MADDPG,4,4901000,-11391.241934275013
MADDPG,4,4906000,-11256.902845214228
MADDPG,4,4911000,-11460.757801735894
MADDPG,4,4916000,-11292.63663353069
MADDPG,4,4921000,-11372.721541825753
MADDPG,4,4926000,-10827.007240540368
MADDPG,4,4931000,-10952.807042747085
MADDPG,4,4936000,-10838.559342586865
MADDPG,4,4941000,-11339.583712223695
MADDPG,4,4946000,-11284.995292217183
MADDPG,4,4951000,-11605.059111892166
MADDPG,4,4956000,-11431.258672037013
MADDPG,4,4961000,-11058.613679988192
MADDPG,4,4966000,-11169.373115030976
MADDPG,4,4971000,-11169.981959124168
MADDPG,4,4976000,-11334.323469484283
MADDPG,4,4981000,-11111.177750813213
MADDPG,4,4986000,-11234.051817229594
MADDPG,4,4991000,-11505.6760898499
MADDPG,4,4996000,-11122.09920314902
MAPPO,0,10000,-1653.3988986602023
MAPPO,0,60000,-1656.4901065972454
MAPPO,0,110000,-1617.4726624443226
MAPPO,0,160000,-1482.898449002555
MAPPO,0,210000,-1666.9895706883735
MAPPO,0,260000,-1558.59453909251
MAPPO,0,310000,-1337.5831896575291
MAPPO,0,360000,-1383.3486565273524
MAPPO,0,410000,-1443.500737697349
MAPPO,0,460000,-1295.7441915486172
MAPPO,0,510000,-1372.6445370056497
MAPPO,0,560000,-1438.645313869466
MAPPO,0,610000,-1322.8628299372583
MAPPO,0,660000,-1207.6443670406784
MAPPO,0,710000,-1469.3590796080568
MAPPO,0,760000,-1601.9927904078
MAPPO,0,810000,-1302.3083026665056
MAPPO,0,860000,-1216.423893762235
MAPPO,0,910000,-1285.7298988857044
MAPPO,0,960000,-1397.078310001663
MAPPO,0,1010000,-1527.241096836173
MAPPO,0,1060000,-1355.5050242922048
MAPPO,0,1110000,-1248.948202044606
MAPPO,0,1160000,-1371.9767266281403
MAPPO,0,1210000,-1431.404180236719
MAPPO,0,1260000,-1475.205968494639
MAPPO,0,1310000,-1316.3270522063744
MAPPO,0,1360000,-1321.369359129147
MAPPO,0,1410000,-1151.9819009773362
MAPPO,0,1460000,-1267.6904926537304
MAPPO,0,1510000,-1213.6970366586984
MAPPO,0,1560000,-1393.2427396637113
MAPPO,0,1610000,-1312.794323279994
MAPPO,0,1660000,-1172.65883314154
MAPPO,0,1710000,-1118.836516365731
MAPPO,0,1760000,-1086.7440724893868
MAPPO,0,1810000,-1060.2268463175667
MAPPO,0,1860000,-1244.2232975360475
MAPPO,0,1910000,-1298.1699273323616
MAPPO,0,1960000,-1236.8873649240604
MAPPO,0,2010000,-1181.6993036162269
MAPPO,0,2060000,-1301.590583600443
MAPPO,0,2110000,-1240.3824518905135
MAPPO,0,2160000,-1279.7327749804306
MAPPO,0,2210000,-1263.3977783441494
MAPPO,0,2260000,-1157.2965961300276
MAPPO,0,2310000,-1286.9658534824696
MAPPO,0,2360000,-1241.4024259327514
MAPPO,0,2410000,-1143.3762853797546
MAPPO,0,2460000,-1281.2748990126909
MAPPO,0,2510000,-1134.1870949136626
MAPPO,0,2560000,-1229.678064197171
MAPPO,0,2610000,-1249.8069391693575
MAPPO,0,2660000,-1281.4246551583522
MAPPO,0,2710000,-1303.8726668127738
MAPPO,0,2760000,-1288.295571309066
MAPPO,0,2810000,-1169.928175503732
MAPPO,0,2860000,-1334.2145043849707
MAPPO,0,2910000,-1328.0590580069934
MAPPO,0,2960000,-1530.318439226488
MAPPO,0,3010000,-1222.516166871061
MAPPO,0,3060000,-1198.746598971166
MAPPO,0,3110000,-1065.1200795719856
MAPPO,0,3160000,-1198.0215512949587
MAPPO,0,3210000,-1377.2900835421754
MAPPO,0,3260000,-1309.24719408087
MAPPO,0,3310000,-1295.0779028099016
MAPPO,0,3360000,-1312.8919325659506
MAPPO,0,3410000,-1237.2790208599583
MAPPO,0,3460000,-1221.6062651509155
MAPPO,0,3510000,-1372.18680746441
MAPPO,0,3560000,-1285.2202838238256
MAPPO,0,3610000,-1362.2089207788174
MAPPO,0,3660000,-1231.4675967539183
MAPPO,0,3710000,-1346.7791375216143
MAPPO,0,3760000,-1167.4262705730855
MAPPO,0,3810000,-1347.071024203024
MAPPO,0,3860000,-1166.0065621123413
MAPPO,0,3910000,-1226.404481927534
MAPPO,0,3960000,-994.1953901635366
MAPPO,0,4010000,-1335.6906832332013
MAPPO,0,4060000,-1168.597593180674
MAPPO,0,4110000,-1144.5640870804257
MAPPO,0,4160000,-1297.0911318801616
MAPPO,0,4210000,-1291.5554357600354
MAPPO,0,4260000,-1159.3060412970974
MAPPO,0,4310000,-1226.4899757474427
MAPPO,0,4360000,-1364.649900884409
MAPPO,0,4410000,-1419.489565493304
MAPPO,0,4460000,-1260.967463666089
MAPPO,0,4510000,-1335.465569074748
MAPPO,0,4560000,-1489.2776227495704
MAPPO,0,4610000,-1243.3405979301413
MAPPO,0,4660000,-1202.857606589146
MAPPO,0,4710000,-1321.7474708619386
MAPPO,0,4760000,-1177.7820507607296
MAPPO,0,4810000,-1240.8458652415889
MAPPO,0,4860000,-1257.71568043666
MAPPO,0,4910000,-1317.3288896452586
MAPPO,0,4960000,-1186.76696882663
MAPPO,1,10000,-1177.0729445205295
MAPPO,1,60000,-1408.2978504783
MAPPO,1,110000,-1310.4450789524606
MAPPO,1,160000,-1460.8678366613474
MAPPO,1,210000,-1426.8937149564156
MAPPO,1,260000,-1360.2142523617763
MAPPO,1,310000,-1273.7907768430491
MAPPO,1,360000,-1392.1847321463883
MAPPO,1,410000,-1240.945674555746
MAPPO,1,460000,-1322.5805433251487
MAPPO,1,510000,-1183.4336795372135
MAPPO,1,560000,-1346.9907383283282
MAPPO,1,610000,-1334.5551782728016
MAPPO,1,660000,-1330.1863680345696
MAPPO,1,710000,-1286.9594365649175
MAPPO,1,760000,-1261.6769184657423
MAPPO,1,810000,-1160.6387691365312
MAPPO,1,860000,-1372.7089522010442
MAPPO,1,910000,-1587.894635748443
MAPPO,1,960000,-1253.3689996710534
MAPPO,1,1010000,-1263.0074007178805
MAPPO,1,1060000,-1336.8479422394726
MAPPO,1,1110000,-1291.9031120438224
MAPPO,1,1160000,-1226.5413551253594
MAPPO,1,1210000,-1341.3973853350174
MAPPO,1,1260000,-1215.4215892542177
MAPPO,1,1310000,-1317.4117560611617
MAPPO,1,1360000,-1453.0585064208806
MAPPO,1,1410000,-1396.5611656475924
MAPPO,1,1460000,-1381.8721175757005
MAPPO,1,1510000,-1317.877354000666
MAPPO,1,1560000,-1353.4197364274664
MAPPO,1,1610000,-1225.4985536659478
MAPPO,1,1660000,-1089.0873696858096
MAPPO,1,1710000,-1318.070926858492
MAPPO,1,1760000,-1360.585964867796
MAPPO,1,1810000,-1187.425196390016
MAPPO,1,1860000,-1153.232748383863
MAPPO,1,1910000,-1299.039049155786
MAPPO,1,1960000,-1256.5406186931111
MAPPO,1,2010000,-1299.5783030900216
MAPPO,1,2060000,-1087.7785843096588
MAPPO,1,2110000,-1352.7946495275096
MAPPO,1,2160000,-1220.4279187041184
MAPPO,1,2210000,-1208.2647816776762
MAPPO,1,2260000,-1138.1966987261017
MAPPO,1,2310000,-1184.8031326740595
MAPPO,1,2360000,-1291.248524118949
MAPPO,1,2410000,-1310.7080165371972
MAPPO,1,2460000,-1312.4739710699562
MAPPO,1,2510000,-1376.5076169156598
MAPPO,1,2560000,-1011.0154690356025
MAPPO,1,2610000,-1281.5290069520952
MAPPO,1,2660000,-1205.6100564538783
MAPPO,1,2710000,-1223.4321804072977
MAPPO,1,2760000,-1176.5664196874045
MAPPO,1,2810000,-1083.1045408826217
MAPPO,1,2860000,-1214.162215265703
MAPPO,1,2910000,-1259.9921921592793
MAPPO,1,2960000,-1269.1132020411385
MAPPO,1,3010000,-1274.3767155138664
MAPPO,1,3060000,-1282.4009488880952
MAPPO,1,3110000,-1242.2817769579924
MAPPO,1,3160000,-1115.660414714909
MAPPO,1,3210000,-1298.761353734426
MAPPO,1,3260000,-1314.3813741580373
MAPPO,1,3310000,-1113.1135113794246
MAPPO,1,3360000,-1181.7850001722002
MAPPO,1,3410000,-1216.633413662199
MAPPO,1,3460000,-1226.6749835174298
MAPPO,1,3510000,-1252.339194549929
MAPPO,1,3560000,-1194.584944514125
MAPPO,1,3610000,-1369.0013306159815
MAPPO,1,3660000,-1125.6110133539012
MAPPO,1,3710000,-1150.4235792568254
MAPPO,1,3760000,-1258.4233279307796
MAPPO,1,3810000,-1300.4991338960508
MAPPO,1,3860000,-1352.7567302212028
MAPPO,1,3910000,-1215.4053010881742
MAPPO,1,3960000,-1202.7620821211567
MAPPO,1,4010000,-1281.6335811018164
MAPPO,1,4060000,-1286.4757391530718
MAPPO,1,4110000,-1285.7194275096542
MAPPO,1,4160000,-1264.5066119607536
MAPPO,1,4210000,-1454.8712674525464
MAPPO,1,4260000,-1347.5652285413576
MAPPO,1,4310000,-1269.4881769666026
MAPPO,1,4360000,-1221.9521519629257
MAPPO,1,4410000,-1325.379460790645
MAPPO,1,4460000,-1226.9182391050904
MAPPO,1,4510000,-1285.9397962942892
MAPPO,1,4560000,-1150.0699452916635
MAPPO,1,4610000,-1122.2106273397362
MAPPO,1,4660000,-1178.2962398863406
MAPPO,1,4710000,-1187.2426337619618
MAPPO,1,4760000,-1119.1133667184038
MAPPO,1,4810000,-1274.9451618625767
MAPPO,1,4860000,-1419.917682208477
MAPPO,1,4910000,-1221.080159243866
MAPPO,1,4960000,-1177.200178161744
MAPPO,2,10000,-1298.6876933381195
MAPPO,2,60000,-1426.8487472913384
MAPPO,2,110000,-1419.8966890518209
MAPPO,2,160000,-1348.769534505739
MAPPO,2,210000,-1342.1275997206924
MAPPO,2,260000,-1392.5558684864657
MAPPO,2,310000,-1314.2259353815182
MAPPO,2,360000,-1363.4585895668476
MAPPO,2,410000,-1342.911604445536
MAPPO,2,460000,-1253.4596339745449
MAPPO,2,510000,-1136.847736363401
MAPPO,2,560000,-1314.1845718818283
MAPPO,2,610000,-1206.6210887136713
MAPPO,2,660000,-1463.074731563033
MAPPO,2,710000,-1196.3087088625357
MAPPO,2,760000,-1419.020861741844
MAPPO,2,810000,-1363.2618707484066
MAPPO,2,860000,-1408.8019651978568
MAPPO,2,910000,-1133.808832313733
MAPPO,2,960000,-1314.5531928184998
MAPPO,2,1010000,-1359.51730846489
MAPPO,2,1060000,-1005.2437358326322
MAPPO,2,1110000,-1350.4136689977367
MAPPO,2,1160000,-1231.6287907935211
MAPPO,2,1210000,-1267.8919727725986
MAPPO,2,1260000,-1254.0113853357516
MAPPO,2,1310000,-1300.69596014047
MAPPO,2,1360000,-1176.72354512143
MAPPO,2,1410000,-1237.2874337159126
MAPPO,2,1460000,-1170.6835216177524
MAPPO,2,1510000,-1055.2737840042914
MAPPO,2,1560000,-1126.3563953311352
MAPPO,2,1610000,-1143.7888499857618
MAPPO,2,1660000,-1237.786720711175
MAPPO,2,1710000,-1182.9676789941263
MAPPO,2,1760000,-1160.451202253138
MAPPO,2,1810000,-1158.909987545897
MAPPO,2,1860000,-1043.5894337477612
MAPPO,2,1910000,-1344.8782004361908
MAPPO,2,1960000,-1212.6513892572732
MAPPO,2,2010000,-1273.683154350405
MAPPO,2,2060000,-1328.420825406294
MAPPO,2,2110000,-1230.326971000125
MAPPO,2,2160000,-1293.5582328462003
MAPPO,2,2210000,-1155.745746168811
MAPPO,2,2260000,-1276.392602804278
MAPPO,2,2310000,-1293.7853697578394
MAPPO,2,2360000,-1167.9238995822575
MAPPO,2,2410000,-1164.1734458803658
MAPPO,2,2460000,-1286.2560938781503
MAPPO,2,2510000,-1248.598859753772
MAPPO,2,2560000,-1073.6688264937486
MAPPO,2,2610000,-1043.4833150891122
MAPPO,2,2660000,-1106.2629505924174
MAPPO,2,2710000,-1274.003017697809
MAPPO,2,2760000,-1227.1670586945938
MAPPO,2,2810000,-1157.1684708570735
MAPPO,2,2860000,-1141.1166627545274
MAPPO,2,2910000,-1072.4652633672688
MAPPO,2,2960000,-1363.3351124411604
MAPPO,2,3010000,-1277.1255579989188
MAPPO,2,3060000,-1265.8013560827574
MAPPO,2,3110000,-1211.095130921395
MAPPO,2,3160000,-1320.5685127512124
MAPPO,2,3210000,-1176.644448236594
MAPPO,2,3260000,-1244.7625837708815
MAPPO,2,3310000,-1129.8738050421034
MAPPO,2,3360000,-1329.9957909192367
MAPPO,2,3410000,-1215.5117508989492
MAPPO,2,3460000,-1243.0154650247898
MAPPO,2,3510000,-1249.1478244430068
MAPPO,2,3560000,-1237.4007300938008
MAPPO,2,3610000,-1320.395216159464
MAPPO,2,3660000,-1134.4212929199568
MAPPO,2,3710000,-1225.440404928902
MAPPO,2,3760000,-1158.5180535942334
MAPPO,2,3810000,-1446.5534875977569
MAPPO,2,3860000,-1283.7454858911938
MAPPO,2,3910000,-1292.7573877891236
MAPPO,2,3960000,-1133.8432217936156
MAPPO,2,4010000,-1186.2397123531157
MAPPO,2,4060000,-1300.4411893813867
MAPPO,2,4110000,-1264.2229463283095
MAPPO,2,4160000,-1279.0278226082137
MAPPO,2,4210000,-1284.0284440779403
MAPPO,2,4260000,-1088.6411107954773
MAPPO,2,4310000,-1338.2638975237355
MAPPO,2,4360000,-1360.4061631887257
MAPPO,2,4410000,-1196.7437523679648
MAPPO,2,4460000,-1343.3094085358532
MAPPO,2,4510000,-1189.8164544438052
MAPPO,2,4560000,-988.4383787496388
MAPPO,2,4610000,-1187.6471364489155
MAPPO,2,4660000,-1207.3203568750137
MAPPO,2,4710000,-1217.1795663838093
MAPPO,2,4760000,-1123.0538675407615
MAPPO,2,4810000,-1397.5349599196911
MAPPO,2,4860000,-1084.2465906352677
MAPPO,2,4910000,-1155.23436983156
MAPPO,2,4960000,-1376.7994514881864
MAPPO,3,10000,-1571.8130306825597
MAPPO,3,60000,-1329.576547088447
MAPPO,3,110000,-1314.9891003816629
MAPPO,3,160000,-1316.1400529794478
MAPPO,3,210000,-1400.7220368341625
MAPPO,3,260000,-1409.367998799353
MAPPO,3,310000,-1428.7444706781282
MAPPO,3,360000,-1238.7543976046218
MAPPO,3,410000,-1344.5610230395448
MAPPO,3,460000,-1182.0363328108608
MAPPO,3,510000,-1332.9695006688955
MAPPO,3,560000,-1240.9222497388855
MAPPO,3,610000,-1396.8675112272415
MAPPO,3,660000,-1328.7459283865337
MAPPO,3,710000,-1303.466611075656
MAPPO,3,760000,-1213.121079012063
MAPPO,3,810000,-1265.396008222982
MAPPO,3,860000,-1227.8682316686486
MAPPO,3,910000,-1223.8747409434898
MAPPO,3,960000,-1265.825742396759
MAPPO,3,1010000,-1133.1959374298178
MAPPO,3,1060000,-1196.0913680993376
MAPPO,3,1110000,-1136.9898876619748
MAPPO,3,1160000,-1201.9034374921646
MAPPO,3,1210000,-1286.935911585132
MAPPO,3,1260000,-1223.460040258503
MAPPO,3,1310000,-1240.5221697438378
MAPPO,3,1360000,-1473.1898071428482
MAPPO,3,1410000,-1227.7562875903006
MAPPO,3,1460000,-1117.7624952542824
MAPPO,3,1510000,-1207.944032182177
MAPPO,3,1560000,-1293.1818918243705
MAPPO,3,1610000,-1132.5037393448604
MAPPO,3,1660000,-1297.511076528816
MAPPO,3,1710000,-1369.5141642329118
MAPPO,3,1760000,-1331.8979100286235
MAPPO,3,1810000,-1167.6457588657968
MAPPO,3,1860000,-1257.8810271280572
MAPPO,3,1910000,-1372.9161246217689
MAPPO,3,1960000,-1178.3338930314414
MAPPO,3,2010000,-1194.112108211409
MAPPO,3,2060000,-1265.526190226629
MAPPO,3,2110000,-1210.7855860958982
MAPPO,3,2160000,-1263.9373403315994
MAPPO,3,2210000,-1151.20567164593
MAPPO,3,2260000,-1389.6890583985153
MAPPO,3,2310000,-1144.260551368241
MAPPO,3,2360000,-1201.2794018392456
MAPPO,3,2410000,-1208.0501351811304
MAPPO,3,2460000,-1196.4366773359786
MAPPO,3,2510000,-1362.9239604874545
MAPPO,3,2560000,-1247.177924344176
MAPPO,3,2610000,-1234.4581421360815
MAPPO,3,2660000,-1163.4185690003835
MAPPO,3,2710000,-1307.6946258276232
MAPPO,3,2760000,-1189.7646434177004
MAPPO,3,2810000,-1320.3808779408698
MAPPO,3,2860000,-1246.6158440639551
MAPPO,3,2910000,-1408.658524865365
MAPPO,3,2960000,-1273.7149082125804
MAPPO,3,3010000,-1157.5603855129878
MAPPO,3,3060000,-1322.3376680315132
MAPPO,3,3110000,-1288.0487400672146
